UIC RailLexic - Export;;;;;;;;;;;;;FIENDEFR;-4
Initial search request: in Finnish NBI in, date:17.05.2013 (NO, DA, HU 9.2.2016);;;;;;;;;;;;;;-3
Languages and Fields: ;;;;;;;;;;;;;;-2
;;;;;;;;;;;;;;
RailLexicID;FI: term;FI: usageNote;EN: term;EN: usageNote;DE: term;DE: usageNote;SV: term;SV: usageNote;NO: term;NO: usageNote;DA: term;DA: usageNote;REMO;0
ID007011;;;reversible working;track / 50(821) IEC;;;;;;;;;;1067
ID007012;;;two way working;track / 50(821) IEC;;;;;;;;;;1068
ID007013;;;two-way double-track operation;;;;;;;;;;;1069
;;;;;;;;;;;;;;1070
ID103150;kaksoisajolanka;;twin contact wires;;Doppelfahrdraht;;dubbel kontakttråd;Kontaktledning;dobbel kontakttråd;;dobbelt køretråd;;;1071
;;;;;;;;;;;;;;1072
ID103540;kaksoiskääntöorsipylväs;;mast with twin cantilevers;;Mast mit Doppelausleger;;stolpe med dubbelutliggare;Kontaktledning;mast med dobbeltutligger;;mast med dobbelt udligger;;;1073
ID103541;kaksoisorsipylväs;;;;;;;;;;mast med vekselfeltbeslag;;;1074
;;;;;;;;;;;;;;1075
ID029100;kaksiraiteinen rataosuus;;double track;;Doppelspurfahrweg;;dubbelspår;;dobbeltspor;;dobbeltspor;;;1076
ID029101;kaksoisraide;;;;zweigleisige Bahn;;;;;;;;;1077
ID029102;;;;;zweigleisige Strecke;;;;;;;;;1078
ID029103;;;;;Doppelspur (CH);;;;;;;;;1079
;;;;;;;;;;;;;;1081
ID010450;kaksoisvaihde;KV;three-throw turnout;;Doppelweiche;;dubbelväxel;;dobbel sporveksel;;forsat sporskifte;;;1082
ID010451;;;two-sided double turnout;;;;;;;;;;;1083
ID010452;;;double turnout;;;;;;;;;;;1084
;;;;;;;;;;;;;;1085
ID029080;kaksoisveto;;double heading;50(811) IEC;Doppeltraktion;50(811) IEC;multipelkopplade dragfordon;Den svenska termen är ett förslag. Avser två dragfordon som multipelkopplats.;kjøring med forspannlokomotiv;;forspand med to lokomotiver;;;1086
ID029081;;;;;;;;;;;;;;1087
;;;;;;;;;;;;;;1088
ID079430;kallistettu aluslevy;;inclined baseplate;;Unterlagsplatte mit Neigung;;lutande underläggsplatta;;underlagsplate med helning;;underlagsplade med hældning;;;1089
ID079431;;;;;;;;;;;;;;1090
;;;;;;;;;;;;;;1095
ID046610;kallistuksen vajaus;;cant deficiency;;Überhöhungsfehlbetrag;;otillräcklig rälsförhöjning;;manglende overhøyde;;manglende overhøjde;;;1096
ID046611;;;unbalanced superelevation;;Fehlbetrag an Überhöhung;;rälsförhöjningsunderskott;;;;overhøjdemangel;;;1097
;;;;;;;;;;;;;;1098
ID121240;kallistuksen vakain;;anti-roll device;;Wankstütze;;krängningshämmare;;støtdemper;;slingredæmper;;;1099
;;;;;;;;;;;;;;1100
ID026720;kallistus: kiskon kallistus;kohti raiteen keskiviivaa;canting of the rail;;Schienenneigung;;räls lutning mot spårmitt;;skinnehelning;;hældning af skinnen;;;1101
ID026721;;;tilting-over of the rail;;Schrägstellung der Schiene;;rälslutning;;helning av skinnen;;skinnehældning;;;1102
ID026722;;;rail cant;;Einbauneigung;;;;;;;;;1103
;;;;;;;;;;;;;;1104
ID035950;kallistus: liikakallistus;;excess of cant;;Überhöhungsüberschuss;;överkompenserande rälsförhöjning;;overskuddsoverhøyde;;overhøjdeoverskud;;;1105
ID035951;;;excess of superelevation;;;;rälsförhöjningsöverskott;;;;;;;1106
;;;;;;;;;;;;;;1107
ID020380;kallistus: negatiivinen raiteenkallistus;kaarteessa;counter-cant of the outer rail;at curve;Gegenüberhöhung;;negativ rälsförhöjning;;negativ overhøyde;;negativ overhøjde;;;1108
ID020381;;;counter-superelevation of the outer rail;at curve;;;;;;;falsk overhøjde;;;1109
;;;;;;;;;;;;;;1110
ID026710;kallistus: raiteen kallistus;;cant of the track;;Überhöhung;;rälsförhöjning;;overhøyde;;overhøjde;;;1111
ID026711;;;superelevation of the track;;;;;;;;;;;1112
ID026712;;;track cant;;;;;;;;;;;1113
;;;;;;;;;;;;;;1114
ID123590;kallistus: vaununkorin kallistus;;body tilt;;Wagenkastenneigung;;vagnskorgslutning;;vognkassekrenging;;vognkassekrængning;;;1115
;;;;;;;korglutning;;;;;;;1116
;;;;;;;;;;;;;;1117
ID071570;kallistusviiste;;gradient due to cant;;Überhöhungsrampe;;övergångslutning;Rälsförhöjningen i en övergångskurva;overhøyderampe;;overhøjderampe;;;1118
ID071571;;;gradient due to superelevation;;;;;;;;;;;1119
ID071572;;;superelevation ramp;;;;;;;;;;;1120
;;;;;;;;;;;;;;1121
ID013790;kaltevuuden muutos;;gradient change;;Gefällewechsel;;lutningsändring;;stigningsendring;;stigningsændring;;;1122
ID013791;;;slope change;;Neigungswechsel;;;;;;ændring i gradient;;;1123
;;;;;;;;;;;;;;1124
ID024030;kaltevuus;;gradient;;Neigung;;lutning;;fall;;gradient;;;1125
ID024031;;;grade (US);;Gradiente;;;;;;;;;1126
ID024032;;;;;;;;;;;;;;1127
;;;;;;;;;;;;;;1128
ID061990;kaltevuus: ajolangan pituuskaltevuus;;contact wire gradient;;Fahrdrahtrampe;;kontaktledningslutning;;rampe med stigning eller fall for kontakttråden => fall ?;;gradient;;;1129
ID061991;;;;;Fahrdrahtanlauf;;;;;;køretrådsrampe;;;1130
;;;;;;;;;;;;;;1131
ID024040;kaltevuus: määräävä kaltevuus;;characteristic gradient of a line section;;maßgebende Neigung eines Streckenabschnitts;;lutningskararakteristik för ett linjeavsnitt;;bestemmende fall;;tilladt hældning;;;1132
ID024041;;;characteristic gradient;;maßgebende Neigung;;dimensionerande lutning;För uträkning av bromskraft etc;;;tilladt gradient;;;1133
ID024042;;;ruling down-gradient;;;;;;;;strækningsgradient;;;1134
;;;;;;;;;;;karakteristisk hældning;Oversættelsesforslag;;1135
;;;;;;;;;;;;;;1136
ID116140;kaltevuus: pituuskaltevuus;;slope;Longitudinal incline of a track, often expressed in mm/m, or as a percentage.;Längsneigung;Neigung der Streckenachse eines Verkehrsweges in Längsrichtung. Wird meist in Promille angegeben.;lutning;Här (på tyska) preciserat som längsgående, vilket knappast behövs, då begreppet i järnvägs- sammanhang praktiskt taget alltid gäller just detta.;fall;;hældning;;;1137
;;;;;;;;;;;;;;1138
ID070440;kaltevuustaite;;transition;from one gradient to another;Ausrundung;des Neigungswechsels ...;avrundning;Vid övergång ml olika lutningsförhållanden på banan;avrunding (mellom ulike stigingsforhold);;afrunding;;;1139
;;;;;;;;;;;;;;1140
ID054930;kalusto: liikkuva kalusto;;rolling stock;50(811) IEC;Fahrzeuge;;rullande materiel;;rullende materiell;;køretøjer;;;1141
ID054931;;;equipment (US);;Rollmaterial (CH);;;;;;materiel;;;1142
ID054932;;;stock;;Fahrzeugpark;50(811) IEC;;;;;rullende materiel;;;1143
;;;;;;;;;;;;;;1144
ID040910;kalusto: liikkuvan kaluston ulottuma;;maximum loading gauge;;Begrenzungslinie der Fahrzeuge;;konstruktionsprofil;Som är maximalt tillåten för järnvägsfordon;konstruksjonsprofil;;konstruktionsprofil;;;1145
ID040911;;;vehicle gauge;;Fahrzeugbegrenzungslinie;;;;;;referencelinje;;;1146
ID040912;;;;;;;;;;;køretøjsprofil;;;1147
ID040913;;;;;;;;;;;fritrumsprofil;;;1148
;;;;;;;;;;;;;;1149
ID128520;kannatin: ajojohtimen kannatin;;catenary;50(811) IEC;Längstragseil;50(811) IEC;bärlina;;;;bæretov;;;1150
ID128521;;;messenger wire (US);50(811) IEC;;;;;;;;;;1151
;;;;;;;;;;;;;;1152
ID091010;kansainvälinen juna;;international train;;grenzüberschreitender Zug;;internationellt tåg;;internasjonalt tog;;internationalt tog;;;1153
ID091011;;;;;internationaler Zug;;;;;;grænseoverskridende tog;;;1154
;;;;;;;;;;;;;;1155
ID094880;Kansainvälinen rautatieliitto;UIC;International Union of Railways;UIC;Internationaler Eisenbahnverband;UIC;Internationella Järnvägsunionen;Union Internat des Chemins de fer, kallas UIC äv på sv;Den internasjonale jernbaneunionen;;Den Internationale Jernbaneunion;UIC;;1156
ID094881;;;UIC;International Union of Railways  / The French abbreviation is also used in English;UIC;Internationaler Eisenbahnverband;Internationella Järnvägsunionen UIC;;UIC;;UIC;Den Internationale Jernbaneunion;;1157
ID094882;;;;;;;UIC;Internationella Järnvägsunionen;;;;; ;1158
;;;;;;;;;;;;;;1159
ID073540;kansainvälisten tavaravaunujen vastavuoroinen käyttösopimus;RIV;Agreement governing the exchange and use of wagons between Railway Undertakings;RIV 2000;RIV;Übereinkommen über den Austausch und die Benutzung von Güterwagen zwischen / Eisenbahnverkehrsunternehmen (RIV 2000);Avtal om ömsesid anv av godsvagnar i internat trafik;"RIV;";RIV;;Aftale om gensidig anvendelse af godsvogne i international trafik;RIV;;1160
ID073541;RIV;kansainvälisten tavaravaunujen vastavuoroinen käyttösopimus ;Regulations governing the reciprocal use of wagons in international trafic;... international traffic (RIV);Übereinkommen über den Austausch und die Benutzung von Güterwagen zwischen ...;... Eisenbahnverkehrsunternehmen (RIV 2000);anv av godsvagnar i internat trafik RIV;Avtal om ömsesid;;;RIV;Aftale om gensidig anvendelse af godsvogne i international trafik;;1161
ID073542;;;RIV;Regulations governing the reciprocal use of wagons in international traffic;Übereinkommen über die gegenseitige Benutzung von Güterwagen im internationalen Verkehr;RIV;godsvagnar i internat trafik RIV;Avtal om ömsesid anv av;;;;;;1162
ID073543;;;;;;;RIV;Avtal om ömsesid anv av godsvagnar i internat trafik;;;;; ;1163
;;;;;;;;;;;;;;1164
ID012500;kapasiteetti: radan / rataosan kapasiteetti;;carrying capacity of a line;;Leistungsfähigkeit einer Strecke;;linjekapacitet;strekningskapasitet;;stræknings trafikkapacitet;;vonalkapacitás;;1165
ID012501;radan / rataosan liikennekapasiteetti;;;;Streckenleistungsfähigkeit;;;;;;;;;1166
;;;;;;;;;;;;;;1167
ID097610;kapearaiteinen raide;;narrow-gauge track;;Schmalspur;;smalspår;smalspor;;smalspor;;keskeny nyomtávolságú vágány;;1168
ID097611;;;;;Schmalspurgleis;;;;;;;;;1169
;;;;;;;;;;;;;;1172
ID016010;kapearaiteinen rautatie;;narrow-gauge railway;;Schmalspurbahn;;smalspårsjärnväg;smalsporet jernbane;;smalsporsbane;;keskeny nyomtávú vasút;;1173
;;;;;;;;;;;;;;1174
ID076820;kapenema: raideleveyden kapenema;;narrowing of the gauge;;Spurverengung;;spårviddskrympning;innsnevring av sporvidde;;indsnævring af sporvidden;;nyomszűkítés;;1175
ID076821;;;tightening of the gauge;;;;;;;;;nyomtávszűkítés;;1176
ID076822;;;;;;;;;;;;;;1177
ID076823;;;;;;;;;;;;;;1178
;;;;;;;;;;;;;;1179
ID115850;kartiokkuus: tehollinen kartiokkuus;ekvivalenttinen konisiteetti;equivalent taper;;äquivalente Konizität;;likvärdig konicitet;;ekvivalent konisitet;;ækvivalent konicitet;;;1180
ID115851;;;equivalent conicity;;;;;;;;;;;1181
;;;;;;;;;;;;;;1182
ID007100;kartiomainen pyöränrengas;;bevel tyre;;konischer Radreifen;;konisk hjulring;;konisk hjulring;;konisk hjulring;;;1183
ID007101;;;conical tyre;;;;;;;;;;;1184
;;;;;;;;;;;;;;1185
ID100250;katettu sivuovivaunu;;side-door van;;gedeckter Güterwagen mit Seitenwandtüren;;sluten godsvagn med sidodörrar;;tildekket vogn med sidedører;;lukket godsvogn med sidedøre;;;1186
;;;;;;;;;;;;;;1187
ID019780;katkaisukosketin;releen;back contact;relay / 50(821) IEC;Öffner;50(821) IEC;backkontakt;;bakkontakt;;arbejdskontakt;Relæ;;1188
ID019781;;;bottom contact;relay / 50(821) IEC;Ruhekontakt;Relais / 50(821) IEC;;;hvilekontakt;;hvilekontakt;;;1189
ID019782;;;de-energized contact;relay;;;;;arbeidskontakt;;brydekontakt;;;1190
ID019783;;;open-circuit contact;relay;;;;;åpnekontakt;;;;;1191
;;;;;;;;;;;;;;1192
ID070100;avolaituri;kattamaton laituri ;open platform;passengers;Bahnsteig ohne Überdachung;Personenverkehr;plattform utan tak;;åpen rampe;;åben perron;;;1193
ID070101;laituri ilman katosta;;;;unbedachter Bahnsteig;;;;åpen plattform; (added 15.9.2016);;;;1194
ID070102;katokseton laituri;;;;;;;;;;;;;1195
;;;;;;;;;;;;;;1196
ID044620;katos: aseman laiturialueen katos;;overall roof of a station;;Bahnsteighalle;;plattformsöverbyggnad;I halliknande form;plattformsoverbygning;;perronbygning;;;1197
ID044621;;;overall span of a station;;;;;;;;;;;1198
;;;;;;;;;;;;;;1199
ID000200;katos: laiturikatos;;awning;;Bahnsteigüberdachung;;plattformstak;;plattformtak;;perrontag;;;1200
ID000201;;;platform roofing;;Perrondach (CH);;;;;;;;;1201
ID000202;;;platform shelter;;;;;;;;;;;1202
;;;;;;;;;;;;;;1203
ID090930;kaukojuna;;long-distance train;;Fernexpress;;långväga tåg;;fjerntog;;fjerntog;;;1204
ID090931;;;;;Fernreisezug;;fjärrtåg;;;;;;;1205
;;;;;;;;;;;;;;1206
ID112420;kauko-ohjaus;liikenteen keskitetty ohjaus ;centralised operations control;;zentrale Betriebssteuerung;;fjärrtågklarering;;togledelse;;fjernstyringsscentral;I DSB findes en række regionale fjernstyringscentraler (RFC) og én landsdækkende driftscentral (DC) i København.;;1207
ID112421;;;;;;;;;;;driftscentral;I DSB findes en række regionale fjernstyringscentraler (RFC) og én landsdækkende driftscentral (DC) i København.;;1208
;;;;;;;;;;;;;;1209
ID015990;kaupunkirata;;city railway;;S-Bahn;;järnväg för stadstrafik;"Typ S-Bahn i Berlin och S-tog i Köpenhamn; någon riktig svensk motsvarighet finns inte, eftersom T-bana knappast kan räknas hit.  Här kombineras lokal- och förortstrafik på annat sätt.";bybane;;S-bane;;;1210
ID015991;;;urban railway;;Stadtbahn;;;;;;;;;1211
;;;;;;;;;;;;;;1212
ID012910;kausilippu;näyttölippu, kuukausilippu, vuosikortti;season-ticket;;Zeitkarte;;periodkort;Månadsbiljett, årskort e d;periodekort;årskort, månedskort, ukekort;togkort;;;1213
ID012911;;;commuter ticket (US);;Abonnementskarte (CH);;;;;;;;;1214
ID012912;;;commutation ticket (US);;Abonnement (CH);;;;;;;;;1215
ID012913;;;;;;;;;;;;;;1216
;;;;;;;;;;;;;;1217
ID128580;kelkka: virroittimen kelkka;;pantograph head;50(811) IEC;Stromabnehmerwippe;50(811) IEC;strömavtagartopp;;;;strømaftagervippe;;;1218
ID128581;;;pantograph pan;50(811) IEC;;;;;;;;;;1219
;;;;;;;;;;;;;;1220
ID103250;keskiankkurointi: ajolangan keskiankkurointi;;contact wire mid-point anchor;;Fahrdrahtverankerung;;kontakttrådsförankring;Kontaktledning;fikspunkt for kontakttråd;;fixpunkt;;;1221
ID103251;;;;;;;;;avspenning av kontakttråd;;;;;1222
ID103252;;;;;;;;;;;;;;1223
;;;;;;;;;;;;;;1224
ID103200;keskijänne;ajojohtimen;mid-span;;Feldmitte;;spannmitt;Kontaktledning;spennmidte;;midtpunkt af mastefelt;;;1225
;;;;;;;;;;;;;;1226
ID070020;keskilaituri;;centre platform;;Mittelbahnsteig;;mittplattform;;mellomplattform;;mellemperron;;;1227
;;;;;;;;;;;;;;1229
ID006380;keskilinja: raiteen keskilinja;;centre of the track;;Gleisachse;;spårmitt;;spormidte;;sporakse;;;1230
ID006381;;;centre-line of track;;;;;;;;;;;1231
;;;;;;;;;;;;;;1232
ID018050;keskitetty liikenteenohjaus;CTC, suomessa HELKA ja TAIKA;centralized traffic control;CTC;Fernsteuerung von Stellwerken;50(821) IEC;fjärrblockering;;fjernstyring;;fjernstyring af trafikken;;;1233
ID018051;;;consolidated control (US);;Streckenstellwerksanlage;;;;CTC;;strækningssikringsanlæg;;;1234
ID018052;;;CTC;centralized traffic control;;;;;;;områdesikringsanlæg der kan være fjernstyret;;;1235
ID018053;;;centralised traffic control;50(821) IEC;;;;;;;;;;1236
ID018054;;;;;;;;;;;;;;1237
;;;;;;;;;;;;;;1238
ID002060;keskitetty vaihde;kaukokäyttöinen vaihde ;remote-controlled points;;fernbediente Weiche;;fjärrstyrd växel;;fjernstyrt sporveksel;;fjernbetjent sporskifte;;;1239
ID002061;;;remote-controlled turnout;;;;;;;;centralbetjent sporskifte;;;1240
;;;;;;;;;;;;;;1241
ID005470;keskuspuskinkytkin;;central buffer coupling;;Mittelpufferkupplung;;centralkoppel;Inklusive buffert;kobling med sentralbuffer;;centralkobling;;;1242
;;;;;;;;;;;;;;1243
ID064860;kielen todellinen kärki;;tip of switch;;wirkliche Zungenspitze;;egentlig växeltungspets;;virkelig tungespiss;;virkelig tungespids;;;1244
ID064861;;;;;;;;;;;tungespidsens kontaktpunkt;;;1245
;;;;;;;;;;;;;;1246
ID064840;kielenkärki: matemaattinen kielenkärki;;theoretical point of deviation of switch;;mathematische Zungenspitze;;matematisk växeltungspets;;matematisk tungespiss;;teoretisk tungespids;;;1247
ID064841;;;;;;;;;;;teoretisk punkt på tungespids;;;1248
ID064842;;;;;;;;;;;tangentpunkt;;;1249
;;;;;;;;;;;;;;1250
ID126890;kieli: sähköinen vaihteen kielen valvontakosketin;;electrical point detector;50(821) IEC;elektrischer Zungenprüfer;50(821) IEC;tungkontrollkontakt;;tungekontrollkontakt;;Tungekontrolkontakter til sporskifte;;;1251
;;;;;;;;;;;;;;1252
ID064790;kieli: vaihteen kielen kärki;;switch toe or tip;;Zungenspitze;;växeltungspets;;tungespiss;i sporveksel;tungespids;;;1253
ID064791;;;point of switch tongue;;;;;;;;;;;1254
;;;;;;;;;;;;;;1255
ID020870;kieli: vaihteen kielen valvontalaite;;point detector;50(821) IEC;Weichenzungenprüfer;;tungkontrollkontakt;TKK;tungekontrollpunkt;;kontrolrelæ;;;1256
ID020871;;;;;Zungenprüfer;50(821) IEC;TKK;Tungkontrollkontakt;;;;;;1257
;;;;;;;;;;;;;;1258
ID049160;kieli: vaihteen kieli;;switch blade;50(821) IEC;Weichenzunge;50(821) IEC;växeltunga;;vekseltunge;;sporskiftetunge;;;1259
ID049161;;;switch tongue;50(821) IEC;Zunge;;;;;;;;;1260
ID049162;;;switch (US);50(821) IEC;;;;;;;;;;1261
;;;;;;;;;;;;;;1263
ID024850;kielisovituksen puolikas;vaihteen, vuoteen 1999 asti kielisovitus;half of a pair of switches;left or right hand;halbe Zungenvorrichtung;;växelhalva;;halvt tungeparti;;halvt tungeparti;Til venstre eller højre sporskifte;;1264
ID024851;;;half-set of switches;;;;halv tunganordning;;;;;;;1265
;;;;;;;;;;;;;;1266
ID094240;kielisovituksen yhdystanko;;point stretcher;;Zungenverbindungsstange;;växelstag;;forbindelsesstang;;mellemstang;;;1267
ID094241;;;stretcher rod;;;;;;;;;;;1268
ID094242;;;stretcher bar;;;;;;;;;;;1269
;;;;;;;;;;;;;;1270
ID997450;kielisovitus;;set of switches;;Zungenvorrichtung;;tunganordning ;;tungeparti;;tungeparti;;;1271
;;;;;;;;;;;;;;1272
ID129660;kielisovituselementti;vaihteen;switch panel;;Zungenvorrichtungsbereich;;tunganordningsparti;;tungeparti;;tungeparti;;;1273
;;;;;;;;;;;;;;1274
ID042560;kierous;;buckling;;Verbiegung;;skevhet;;utbøyning;;udbøjning;;;1275
ID042561;;;warping;;Verwerfung;;skevning;;;;;;;1276
ID042562;;;;;Verwindung;;;;;;;;;1277
ID042563;;;;;;;;;;;;;;1278
;;;;;;;;;;;;;;1279
ID997920;kierous;raiteen ristiheitto;twist;;Verwindung;;;;;;;;;1280
;;;;;;;;;;;;;;1281
ID042550;kierous: raiteen kierous;;distortion of the track;;Gleisverwindung;;lutningsskillnad mellan rälssträngarna;;vindskjevhet av sporet;;vridning af spor;;;1282
ID042551;;;track distortion;;;;;;;;;;;1283
;;;;;;;;;;;;;;1284
ID047690;kiertotie;;deviation;;Umweg;;längre väg;;omvei;;omvej;;;1285
ID047691;;;diversion;;;;omväg;;;;;;;1286
ID047692;;;diverted route;;;;;;;;;;;1287
ID047693;;;indirect route;;;;;;;;;;;1288
;;;;;;;;;;;;;;1289
ID118250;kiihtyvyys: poikittaiskiihtyvyys;;lateral acceleration;;Querbeschleunigung;;lateral acceleration;;sideakselerasjon;;sideacceleration;;;1290
ID118251;kiihtyvyys: sivukiihtyvyys;;transverse acceleration;;laterale Beschleunigung;;sidoacceleration;;;;;;;1291
ID118252;;;;;Seitenbeschleunigung;;;;;;;;;1292
;;;;;;;;;;;;;;1293
ID061520;kiilalukon kiila;kalanpyrstö;tongue attachment;points;Zungenkloben;;tungklove;Växel-;festestykke;;stanghoved;;;1294
ID061521;;;;;;;;;;;;;;1295
;;;;;;;;;;;;;;1296
ID005250;kiinnitys: kiskonkiinnitys;;rail fastening;;Schienenbefestigung;;rälsbefästning;;skinnefeste;;skinnebefæstelse;;;1297
ID005251;;;;;;;;;;;befæstelse af skinnen på svellen;;;1298
;;;;;;;;;;;;;;1299
ID046440;kiinteä laite;;fixed installation;;ortsfeste Anlage;;fast anläggning;;faste stasjonære anlegg;;stationært anlæg;;;1300
ID046441;;;stationary plant;;ortsfeste Einrichtung;;;;fast installasjon;;fast installation;;;1301
;;;;;;;;;;;;;;1302
ID100980;kiinteälaitainen avovaunu;;flat wagon with fixed sides;;Flachwagen mit festen Borden;;flatvagn med låga, fasta sidolämmar;;flatvogn med faste sidelemmer;;fladvogn med faste sider;;;1303
ID100981;;;;;Flachwagen mit festen Bordwänden;;;;;;fladvogn med faste sidevægge;;;1304
;;;;;;;;;;;;;;1305
ID098010;kiintoraide;rata jonka tukikerros on sepelitön ;ballastless track;;feste Fahrbahn;;oballasterat spår;;ballastfritt spor;;fast sporbefæstelse;;;1306
ID098011;;;rigid track;;schotterlose Fahrbahn;;;;;;overbygning uden skærver;;;1307
ID098012;;;;;schotterloses Gleis;;;;;;overbygning uden stenballast;;;1308
ID098013;;;;;schotterloser Oberbau;;;;;;direkte befæstet spor;;;1309
;;;;;;;;;;;;;;1310
ID099690;kilometri: henkilökilometri;;passenger-kilometre;;Personenkilometer;;personkilometer;;personkilometer;;personkilometer;;;1311
ID099691;;;;;;;;;;;;;;1312
;;;;;;;;;;;;;;1313
ID088830;kilometrit: bruttotonnikilometrit;veturin paino mukaanluettuna;gross kilometre tonnage;;Bruttotonnenkilometer;;bruttotonkilometer inkl dragande lok;;brutto tonnkilometer;;bruttotonkilometer;;;1314
;;;;;;;;;;;;;;1315
ID088970;kilometrit: nettotonnikilometrit;;nett tonne-kilometre;;Nettotonnenkilometer;;nettotonkilometer;;netto tonnkilometer;;nettotonkilometer;;;1316
ID088971;;;;;;;;;;;;;;1317
;;;;;;;;;;;;;;1318
ID063670;kilpi: määräasemakilpi;henkilövaunuissa;destination board;passenger stock;Wagenlaufschild;Personenzugwagen;vagnskylt;Som anger kurs;destinasjonsskilt;;retningsskilt;;;1319
ID063671;;;;;Laufschild;Personenzugwagen;kursskylt;På personvagn från... till ...;;;;;;1320
ID063672;;;;;;;destinationsskylt (FI);Finlandsvenska;;;;; ;1321
;;;;;;;;;;;;;;1322
ID032440;liike-energia;;kinetic energy;;Bewegungsenergie;;kinetisk energi;;kinetisk energi;;kinetisk energi;;;1323
ID032441;kineettinen energia;;;;kinetische Energie;;rörelseenergi;;;;;;;1324
;;;;;;;;;;;;;;1325
ID073680;kiristys;ajojohtimen;tensioning;of the overhead system;Nachspannung;der Fahrleitung;avspänning;Av kontaktledningen;ledningsstrekk;;efterspænding;;;1326
;;;;;;;;;;;;;;1327
ID087470;kiristys: ajojohtimen kiristys;esim. kiristyspainolla;catenary tension;;mechanische Fahrdrahtspannung;;spänning av kontaktledningen;Med hjälp av t ex motvikter;kontakttrådens mekaniske innspenningskraft;;opspændingskraft;;;1328
ID087471;;;;;Fahrdrahtspannung;;;;;;trækspænding i køreledningerne;;;1329
ID087472;;;;;mechanische Spannung des Fahrdrahts;;;;;;;;;1330
ID087473;;;;;Spannung des Fahrdrahts;;;;;;;;;1331
;;;;;;;;;;;;;;1332
ID073690;kiristys: painokiristys;ajojohtimen;tensioning by counterweights;overhead system;Nachspannung mit Spannmassestücken;Fahrleitung;avspänning genom motvikter;Kontaktledningens...;loddavspenning;;efterspænding med lodder;;;1333
ID073691;;;balance weight tensioning;;Gewichtsnachspannung;;viktavspänning;;innspenning med lodder;;;;;1334
ID073692;;;weight tensioning;;;;;;vektavspenning;;;;;1335
;;;;;;;;;;;;;;1336
ID013240;kiristyslaitteella varustettu ajojohdin;;tension-regulated catenary;;Fahrleitung mit Nachspannung;;kontaktledning med spännverk;;automatisk bevegelig avspent kontaktledningspart;;køreledning med efterspænding;;;1337
ID013241;;;automatically tensioned equipment;i.e. weight-tensioned, unless some other means is used;nachgespannte Fahrleitung;;;;loddavspent kontaktledning;;efterspændt køreledningsanlæg;;;1338
ID013242;;;;;;;;;kontaktledningsanlegg med mekanisk regulering av;;;;;1339
;;;;;;;;;;;;;;1340
ID020520;kiristyspaino;ajojohtimen;counterweight for tightening overhead contact line;;Nachspanngewicht;Fahrleitung;spännvikt;För kontaktledningen;avspenningslodd;;udligningsvægt;;;1341
ID020521;kiristyspaino: ajojohtimen kiristyspaino;;pull-off for tightening overhead contact line (US);;;;;;;;efterspændingsvægt;;;1342
ID020522;;;balance weight;overhead equipment;;;;;;;efterspænding med lodder;;;1343
ID020523;;;;;;;;;;;efterspændingslod;;;1344
;;;;;;;;;;;;;;1345
ID084050;kiristyspylväs;;anchoring support;;Abspannmast;;spännstolpe;Kontaktledningen;avspenningsmast;;opfangsmast;Køreledning;;1346
ID084051;;;anchor mast;;;;;;;;;;;1347
;;;;;;;;;;;;;;1348
ID052650;kisko: jatkuvaksi hitsattu kisko;;continuous welded rail;CWR;Langschienen;;helsvetsad räl;;helsveist skinne;;helsvejste skinner;PLURAL ?;;1349
ID052651;;;long welded rail;;durchgehend geschweißte Schienen;;;;langskinne;;svejste langskinner;;;1350
ID052652;;;ribbon rail (US);;;;;;;;langskinner;LS;;1351
ID052653;;;CWR;continuous welded rail;;;;;;;LS;Langskinner;;1352
;;;;;;;;;;;;;;1353
ID070710;kisko: kaarrekisko;;curved rail;;Bogenschiene;;bågformad räl;;krum skinne;;krum skinne;;;1354
ID070711;;;;;;;;;;;;;;1355
;;;;;;;;;;;;;;1356
ID071000;kisko: kulkukisko;;running rail;;Fahrschiene;;löpräl;;kjøreskinne;;skinne;;;1357
ID071001;;;;;;;;;;;køreskinne;;;1358
ID071002;;;;;;;;;;;;;;1359
;;;;;;;;;;;;;;1360
ID070950;kisko: liityntäkisko;;closure rail;diamond crossing with slips;Anschlussschiene;;anslutningsräl;I engelsk växel;tilslutningsskinne;;tilslutningsskinne;;;1361
ID070951;;;;;;;;;;;forbindelsesskinne;; ;1362
ID070952;;;;;;;;;;;mellemskinne;; ;1363
ID070953;;;;;;;;;;;overgangskinne;;;1364
;;;;;;;;;;;;;;1365
ID071030;kisko, jonka hamara on lämpökäsitelty;erikoiskova kisko;heat-treated rail;;warmbehandelte Schiene;;värmebehandlad räl;;hodeherdet skinne;;varmebehandlet skinne;;;1366
ID071031;kisko: lämpökäsitelty kisko;;head-hardened rail;;kopfgehärtete Schiene;;;;varmebehandlet skinne;;hærdet skinne;;;1367
;;;;;;;;;;;;;;1368
ID070640;kisko: ratakisko;;rail;;Eisenbahnschiene;;räl;;jernbaneskinne;;jernbaneskinne;;;1369
ID070641;;;;;Schiene;;;;skinne;;skinne;;;1370
;;;;;;;;;;;;;;1371
ID000170;kiskon pää;;butt-end of the rail;;Schienenende;;rälsslut;;skinneende;;skinneende;;;1372
ID000171;kisko: ratakiskon pää;;;;;;;;;;;;;1373
;;;;;;;;;;;;;;1374
